Season,Date,HomeTeam,AwayTeam,FTR,B365,BS,BW,GB,IW,LB,PS,SB,SJ,VC,WH
S1415,24/05/2015,Hull,Man United,D,-1.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0
S1415,24/05/2015,Leicester,QPR,H,1.6,0.0,1.6,0.0,1.6,1.62,1.57,0.0,0.0,1.57,1.62
S1415,24/05/2015,Man City,Southampton,H,1.57,0.0,1.55,0.0,1.5,1.57,1.6,0.0,0.0,1.57,1.57
S1415,24/05/2015,Newcastle,West Ham,H,1.83,0.0,1.8,0.0,1.65,1.8,1.79,0.0,0.0,1.8,1.8
S1415,24/05/2015,Stoke,Liverpool,H,-1.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0
S1516,08/08/2015,Bournemouth,Aston Villa,A,-1.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0
S1516,08/08/2015,Chelsea,Swansea,D,-1.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0
S1516,08/08/2015,Everton,Watford,D,-1.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0
S1516,08/08/2015,Leicester,Sunderland,H,1.95,0.0,2.0,0.0,2.0,2.0,1.99,0.0,0.0,2.0,2.0
S1516,08/08/2015,Man United,Tottenham,H,1.65,0.0,1.65,0.0,1.65,1.67,1.65,0.0,0.0,1.67,1.62
S1516,08/08/2015,Norwich,Crystal Palace,A,-1.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0
S1516,09/08/2015,Arsenal,West Ham,A,-1.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0
S1516,09/08/2015,Newcastle,Southampton,D,-1.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0
S1516,09/08/2015,Stoke,Liverpool,A,2.3,0.0,2.3,0.0,2.3,2.3,2.25,0.0,0.0,2.3,2.3
S1516,10/08/2015,West Brom,Man City,A,1.67,0.0,1.65,0.0,1.65,1.67,1.68,0.0,0.0,1.7,1.7
S1516,14/08/2015,Aston Villa,Man United,A,1.73,0.0,1.75,0.0,1.67,1.73,1.72,0.0,0.0,1.75,1.75
S1516,15/08/2015,Southampton,Everton,A,-1.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0
S1516,15/08/2015,Sunderland,Norwich,A,-1.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0
S1516,15/08/2015,Swansea,Newcastle,H,1.95,0.0,1.95,0.0,1.9,1.95,1.94,0.0,0.0,1.95,1.95
S1516,15/08/2015,Tottenham,Stoke,D,-1.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0
S1516,15/08/2015,Watford,West Brom,D,-1.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0
S1516,15/08/2015,West Ham,Leicester,A,-1.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0
S1516,16/08/2015,Crystal Palace,Arsenal,A,1.73,0.0,1.75,0.0,1.7,1.75,1.72,0.0,0.0,1.75,1.75
S1516,16/08/2015,Man City,Chelsea,H,2.1,0.0,2.1,0.0,2.1,2.1,2.08,0.0,0.0,2.1,2.15
S1516,17/08/2015,Liverpool,Bournemouth,H,1.45,0.0,1.48,0.0,1.4,1.45,1.44,0.0,0.0,1.45,1.5
S1516,22/08/2015,Crystal Palace,Aston Villa,H,1.85,0.0,1.85,0.0,1.9,1.85,1.85,0.0,0.0,1.85,1.85
S1516,22/08/2015,Leicester,Tottenham,D,-1.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0
S1516,22/08/2015,Man United,Newcastle,D,-1.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0
S1516,22/08/2015,Norwich,Stoke,D,-1.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0
S1516,22/08/2015,Sunderland,Swansea,D,-1.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0
S1516,22/08/2015,West Ham,Bournemouth,A,-1.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0
S1516,23/08/2015,Everton,Man City,A,1.73,0.0,1.73,0.0,1.7,1.73,1.76,0.0,0.0,1.75,1.75
S1516,23/08/2015,Watford,Southampton,D,-1.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0
S1516,23/08/2015,West Brom,Chelsea,A,1.62,0.0,1.62,0.0,1.65,1.67,1.65,0.0,0.0,1.65,1.67
S1516,24/08/2015,Arsenal,Liverpool,D,-1.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0
S1516,29/08/2015,Aston Villa,Sunderland,D,-1.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0
S1516,29/08/2015,Bournemouth,Leicester,D,-1.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0
S1516,29/08/2015,Chelsea,Crystal Palace,A,-1.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0
S1516,29/08/2015,Liverpool,West Ham,A,-1.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0
S1516,29/08/2015,Man City,Watford,H,1.2,0.0,1.2,0.0,1.2,1.22,1.19,0.0,0.0,1.2,1.22
S1516,29/08/2015,Newcastle,Arsenal,A,1.62,0.0,1.62,0.0,1.6,1.67,1.61,0.0,0.0,1.6,1.62
S1516,29/08/2015,Stoke,West Brom,A,-1.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0
S1516,29/08/2015,Tottenham,Everton,D,-1.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0
S1516,30/08/2015,Southampton,Norwich,H,2.05,0.0,2.05,0.0,1.9,2.05,2.05,0.0,0.0,2.05,2.05
S1516,30/08/2015,Swansea,Man United,H,-1.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0
S1516,12/09/2015,Arsenal,Stoke,H,1.29,0.0,1.3,0.0,1.3,1.3,1.28,0.0,0.0,1.3,1.3
S1516,12/09/2015,Crystal Palace,Man City,A,1.67,0.0,1.67,0.0,1.6,1.67,1.65,0.0,0.0,1.65,1.62
S1516,12/09/2015,Everton,Chelsea,H,-1.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0
S1516,12/09/2015,Man United,Liverpool,H,2.0,0.0,2.0,0.0,1.85,2.0,1.94,0.0,0.0,1.95,1.95
S1516,12/09/2015,Norwich,Bournemouth,H,2.4,0.0,2.4,0.0,2.3,2.4,2.36,0.0,0.0,2.4,2.4
S1516,12/09/2015,Watford,Swansea,H,2.75,0.0,2.7,0.0,2.6,2.75,2.75,0.0,0.0,2.7,2.75
S1516,12/09/2015,West Brom,Southampton,D,-1.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0
S1516,13/09/2015,Leicester,Aston Villa,H,1.91,0.0,1.91,0.0,1.85,1.85,1.86,0.0,0.0,1.87,1.91
S1516,13/09/2015,Sunderland,Tottenham,A,1.95,0.0,1.95,0.0,2.0,1.95,1.94,0.0,0.0,1.93,1.95
S1516,14/09/2015,West Ham,Newcastle,H,2.25,0.0,2.25,0.0,2.1,2.25,2.23,0.0,0.0,2.25,2.25
S1516,19/09/2015,Aston Villa,West Brom,A,-1.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0
S1516,19/09/2015,Bournemouth,Sunderland,H,1.7,0.0,1.72,0.0,1.75,1.73,1.71,0.0,0.0,1.7,1.73
S1516,19/09/2015,Chelsea,Arsenal,H,2.45,0.0,2.4,0.0,2.3,2.5,2.45,0.0,0.0,2.4,2.4
S1516,19/09/2015,Man City,West Ham,A,-1.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0
S1516,19/09/2015,Newcastle,Watford,A,-1.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0
S1516,19/09/2015,Stoke,Leicester,D,-1.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0
S1516,19/09/2015,Swansea,Everton,D,-1.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0
S1516,20/09/2015,Liverpool,Norwich,D,-1.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0
S1516,20/09/2015,Southampton,Man United,A,2.5,0.0,2.4,0.0,2.3,2.5,2.46,0.0,0.0,2.5,2.5
S1516,20/09/2015,Tottenham,Crystal Palace,H,2.0,0.0,2.0,0.0,1.85,2.0,1.99,0.0,0.0,2.0,1.95
S1516,26/09/2015,Leicester,Arsenal,A,1.8,0.0,1.85,0.0,1.9,1.83,1.83,0.0,0.0,1.85,1.85
S1516,26/09/2015,Liverpool,Aston Villa,H,1.53,0.0,1.53,0.0,1.5,1.53,1.53,0.0,0.0,1.55,1.53
S1516,26/09/2015,Man United,Sunderland,H,1.2,0.0,1.22,0.0,1.2,1.22,1.23,0.0,0.0,1.22,1.22
S1516,26/09/2015,Newcastle,Chelsea,D,-1.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0
S1516,26/09/2015,Southampton,Swansea,H,2.05,0.0,2.05,0.0,2.2,2.05,2.04,0.0,0.0,2.1,2.05
S1516,26/09/2015,Stoke,Bournemouth,H,2.55,0.0,2.5,0.0,2.5,2.5,2.47,0.0,0.0,2.55,2.5
S1516,26/09/2015,Tottenham,Man City,H,-1.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0
S1516,26/09/2015,West Ham,Norwich,D,-1.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0
S1516,27/09/2015,Watford,Crystal Palace,A,-1.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0
S1516,28/09/2015,West Brom,Everton,A,2.5,0.0,2.45,0.0,2.4,2.5,2.51,0.0,0.0,2.5,2.5
S1516,03/10/2015,Aston Villa,Stoke,A,-1.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0
S1516,03/10/2015,Bournemouth,Watford,D,-1.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0
S1516,03/10/2015,Chelsea,Southampton,A,-1.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0
S1516,03/10/2015,Crystal Palace,West Brom,H,1.83,0.0,1.8,0.0,1.8,1.85,1.84,0.0,0.0,1.85,1.85
S1516,03/10/2015,Man City,Newcastle,H,1.25,0.0,1.25,0.0,1.25,1.25,1.24,0.0,0.0,1.22,1.25
S1516,03/10/2015,Norwich,Leicester,A,-1.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0
S1516,03/10/2015,Sunderland,West Ham,D,-1.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0
S1516,04/10/2015,Arsenal,Man United,H,2.0,0.0,2.0,0.0,2.1,2.05,2.06,0.0,0.0,2.05,1.95
S1516,04/10/2015,Everton,Liverpool,D,-1.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0
S1516,04/10/2015,Swansea,Tottenham,D,-1.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0
S1516,17/10/2015,Chelsea,Aston Villa,H,1.33,0.0,1.33,0.0,1.35,1.36,1.34,0.0,0.0,1.33,1.36
S1516,17/10/2015,Crystal Palace,West Ham,A,-1.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0
S1516,17/10/2015,Everton,Man United,A,2.38,0.0,2.4,0.0,2.3,2.38,2.4,0.0,0.0,2.45,2.4
S1516,17/10/2015,Man City,Bournemouth,H,1.33,0.0,1.33,0.0,1.3,1.33,1.34,0.0,0.0,1.33,1.36
S1516,17/10/2015,Southampton,Leicester,D,-1.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0
S1516,17/10/2015,Tottenham,Liverpool,D,-1.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0
S1516,17/10/2015,Watford,Arsenal,A,1.62,0.0,1.6,0.0,1.6,1.62,1.59,0.0,0.0,1.6,1.62
S1516,17/10/2015,West Brom,Sunderland,H,2.05,0.0,2.05,0.0,1.85,2.05,2.08,0.0,0.0,2.05,2.1
S1516,18/10/2015,Newcastle,Norwich,H,2.6,0.0,2.6,0.0,2.5,2.62,2.58,0.0,0.0,2.6,2.62
S1516,19/10/2015,Swansea,Stoke,A,-1.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0
S1516,24/10/2015,Arsenal,Everton,H,1.44,0.0,1.44,0.0,1.45,1.44,1.43,0.0,0.0,1.44,1.44
S1516,24/10/2015,Aston Villa,Swansea,A,2.6,0.0,2.6,0.0,2.5,2.62,2.59,0.0,0.0,2.63,2.62
S1516,24/10/2015,Leicester,Crystal Palace,H,2.2,0.0,2.25,0.0,2.2,2.25,2.21,0.0,0.0,2.2,2.3
S1516,24/10/2015,Norwich,West Brom,A,-1.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0
S1516,24/10/2015,Stoke,Watford,A,-1.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0
S1516,24/10/2015,West Ham,Chelsea,H,-1.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0
S1516,25/10/2015,Bournemouth,Tottenham,A,2.25,0.0,2.25,0.0,2.2,2.25,2.23,0.0,0.0,2.25,2.25
S1516,25/10/2015,Liverpool,Southampton,D,-1.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0
S1516,25/10/2015,Man United,Man City,D,-1.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0
S1516,25/10/2015,Sunderland,Newcastle,H,2.6,0.0,2.55,0.0,2.3,2.62,2.57,0.0,0.0,2.63,2.62
S1516,31/10/2015,Chelsea,Liverpool,A,-1.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0
S1516,31/10/2015,Crystal Palace,Man United,D,-1.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0
S1516,31/10/2015,Man City,Norwich,H,1.29,0.0,1.28,0.0,1.22,1.29,1.3,0.0,0.0,1.29,1.29
S1516,31/10/2015,Newcastle,Stoke,D,-1.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0
S1516,31/10/2015,Swansea,Arsenal,A,1.75,0.0,1.75,0.0,1.7,1.73,1.76,0.0,0.0,1.73,1.75
S1516,31/10/2015,Watford,West Ham,H,2.6,0.0,2.6,0.0,2.6,2.5,2.6,0.0,0.0,2.55,2.62
S1516,31/10/2015,West Brom,Leicester,A,2.6,0.0,-1.0,0.0,2.5,2.6,2.7,0.0,0.0,2.63,2.62
S1516,01/11/2015,Everton,Sunderland,H,1.5,0.0,1.5,0.0,1.5,1.5,1.49,0.0,0.0,1.5,1.53
S1516,01/11/2015,Southampton,Bournemouth,H,1.55,0.0,1.55,0.0,1.55,1.57,1.55,0.0,0.0,1.53,1.57
S1516,02/11/2015,Tottenham,Aston Villa,H,1.44,0.0,1.42,0.0,1.4,1.44,1.43,0.0,0.0,1.4,1.44
S1516,07/11/2015,Bournemouth,Newcastle,A,-1.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0
S1516,07/11/2015,Leicester,Watford,H,1.85,0.0,1.85,0.0,1.85,1.85,1.88,0.0,0.0,1.85,1.83
S1516,07/11/2015,Man United,West Brom,H,1.33,0.0,1.33,0.0,1.35,1.36,1.34,0.0,0.0,1.33,1.36
S1516,07/11/2015,Norwich,Swansea,H,2.45,0.0,2.55,0.0,2.5,2.4,2.46,0.0,0.0,2.5,2.5
S1516,07/11/2015,Stoke,Chelsea,H,-1.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0
S1516,07/11/2015,Sunderland,Southampton,A,1.8,0.0,1.75,0.0,1.85,1.8,1.82,0.0,0.0,1.8,1.8
S1516,07/11/2015,West Ham,Everton,D,-1.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0
S1516,08/11/2015,Arsenal,Tottenham,D,-1.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0
S1516,08/11/2015,Aston Villa,Man City,D,-1.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0
S1516,08/11/2015,Liverpool,Crystal Palace,A,-1.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0
S1516,21/11/2015,Chelsea,Norwich,H,1.4,0.0,1.4,0.0,1.4,1.44,1.43,0.0,0.0,1.44,1.4
S1516,21/11/2015,Everton,Aston Villa,H,1.57,0.0,1.57,0.0,1.55,1.6,1.57,0.0,0.0,1.55,1.57
S1516,21/11/2015,Man City,Liverpool,A,-1.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0
S1516,21/11/2015,Newcastle,Leicester,A,2.5,0.0,2.5,0.0,2.5,2.5,2.58,0.0,0.0,2.55,2.6
S1516,21/11/2015,Southampton,Stoke,A,-1.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0
S1516,21/11/2015,Swansea,Bournemouth,D,-1.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0
S1516,21/11/2015,Watford,Man United,A,2.0,0.0,2.0,0.0,1.9,2.05,2.07,0.0,0.0,2.05,2.05
S1516,21/11/2015,West Brom,Arsenal,H,-1.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0
S1516,22/11/2015,Tottenham,West Ham,H,1.57,0.0,1.57,0.0,1.6,1.57,1.55,0.0,0.0,1.55,1.6
S1516,23/11/2015,Crystal Palace,Sunderland,A,-1.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0
S1516,28/11/2015,Aston Villa,Watford,A,-1.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0
S1516,28/11/2015,Bournemouth,Everton,D,-1.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0
S1516,28/11/2015,Crystal Palace,Newcastle,H,1.7,0.0,1.72,0.0,1.75,1.7,1.69,0.0,0.0,1.7,1.73
S1516,28/11/2015,Leicester,Man United,D,-1.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0
S1516,28/11/2015,Man City,Southampton,H,1.6,0.0,1.6,0.0,1.5,1.57,1.58,0.0,0.0,1.57,1.57
S1516,28/11/2015,Sunderland,Stoke,H,-1.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0
S1516,29/11/2015,Liverpool,Swansea,H,1.44,0.0,1.45,0.0,1.5,1.5,1.48,0.0,0.0,1.45,1.5
S1516,29/11/2015,Norwich,Arsenal,D,-1.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0
S1516,29/11/2015,Tottenham,Chelsea,D,-1.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0
S1516,29/11/2015,West Ham,West Brom,D,-1.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0
S1516,05/12/2015,Arsenal,Sunderland,H,1.29,0.0,1.26,0.0,1.22,1.25,1.28,0.0,0.0,1.29,1.29
S1516,05/12/2015,Chelsea,Bournemouth,A,-1.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0
S1516,05/12/2015,Man United,West Ham,D,-1.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0
S1516,05/12/2015,Southampton,Aston Villa,D,-1.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0
S1516,05/12/2015,Stoke,Man City,H,-1.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0
S1516,05/12/2015,Swansea,Leicester,A,-1.0,0.0,2.65,0.0,2.5,-1.0,-1.0,0.0,0.0,-1.0,2.62
S1516,05/12/2015,Watford,Norwich,H,2.15,0.0,2.15,0.0,2.0,2.15,2.16,0.0,0.0,2.15,2.15
S1516,05/12/2015,West Brom,Tottenham,D,-1.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0
S1516,06/12/2015,Newcastle,Liverpool,H,-1.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0
S1516,07/12/2015,Everton,Crystal Palace,D,-1.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0
S1516,12/12/2015,Bournemouth,Man United,H,-1.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0
S1516,12/12/2015,Crystal Palace,Southampton,H,2.6,0.0,2.6,0.0,2.5,2.5,2.55,0.0,0.0,2.55,2.5
S1516,12/12/2015,Man City,Swansea,H,1.3,0.0,1.3,0.0,1.3,1.3,1.32,0.0,0.0,1.3,1.33
S1516,12/12/2015,Norwich,Everton,D,-1.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0
S1516,12/12/2015,Sunderland,Watford,A,2.63,0.0,2.65,0.0,-1.0,2.6,2.71,0.0,0.0,2.7,-1.0
S1516,12/12/2015,West Ham,Stoke,D,-1.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0
S1516,13/12/2015,Aston Villa,Arsenal,A,1.57,0.0,1.57,0.0,1.55,1.53,1.6,0.0,0.0,1.55,1.57
S1516,13/12/2015,Liverpool,West Brom,D,-1.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0
S1516,13/12/2015,Tottenham,Newcastle,A,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0
S1516,14/12/2015,Leicester,Chelsea,H,-1.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0
S1516,19/12/2015,Chelsea,Sunderland,H,1.33,0.0,1.33,0.0,1.33,1.29,1.32,0.0,0.0,1.3,1.3
S1516,19/12/2015,Everton,Leicester,A,-1.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0
S1516,19/12/2015,Man United,Norwich,A,-1.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0
S1516,19/12/2015,Newcastle,Aston Villa,D,-1.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0
S1516,19/12/2015,Southampton,Tottenham,A,-1.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0
S1516,19/12/2015,Stoke,Crystal Palace,A,-1.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0
S1516,19/12/2015,West Brom,Bournemouth,A,-1.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0
S1516,20/12/2015,Swansea,West Ham,D,-1.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0
S1516,20/12/2015,Watford,Liverpool,H,-1.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0
S1516,21/12/2015,Arsenal,Man City,H,2.45,0.0,2.45,0.0,2.5,2.3,2.38,0.0,0.0,2.38,2.4
S1516,26/12/2015,Aston Villa,West Ham,D,-1.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0
S1516,26/12/2015,Bournemouth,Crystal Palace,D,-1.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0
S1516,26/12/2015,Chelsea,Watford,D,-1.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0
S1516,26/12/2015,Liverpool,Leicester,H,1.91,0.0,1.95,0.0,1.9,1.91,1.95,0.0,0.0,1.95,1.95
S1516,26/12/2015,Man City,Sunderland,H,1.2,0.0,1.22,0.0,1.2,1.2,1.21,0.0,0.0,1.22,1.22
S1516,26/12/2015,Newcastle,Everton,A,2.2,0.0,2.25,0.0,2.3,2.15,2.25,0.0,0.0,2.3,2.25
S1516,26/12/2015,Southampton,Arsenal,H,-1.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0
S1516,26/12/2015,Stoke,Man United,H,-1.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0
S1516,26/12/2015,Swansea,West Brom,H,1.91,0.0,1.91,0.0,2.0,1.91,1.96,0.0,0.0,2.0,2.05
S1516,26/12/2015,Tottenham,Norwich,H,1.4,0.0,1.42,0.0,1.45,1.4,1.46,0.0,0.0,1.44,1.44
S1516,28/12/2015,Arsenal,Bournemouth,H,1.44,0.0,1.44,0.0,1.42,1.4,1.45,0.0,0.0,1.44,1.36
S1516,28/12/2015,Crystal Palace,Swansea,D,-1.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0
S1516,28/12/2015,Everton,Stoke,A,-1.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0
S1516,28/12/2015,Man United,Chelsea,D,-1.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0
S1516,28/12/2015,Norwich,Aston Villa,H,2.05,0.0,2.0,0.0,2.0,2.0,2.05,0.0,0.0,2.05,2.05
S1516,28/12/2015,Watford,Tottenham,A,2.1,0.0,2.15,0.0,2.1,2.05,2.07,0.0,0.0,2.1,2.15
S1516,28/12/2015,West Brom,Newcastle,H,2.2,0.0,2.2,0.0,2.1,2.1,2.18,0.0,0.0,2.2,2.25
S1516,28/12/2015,West Ham,Southampton,H,-1.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0
S1516,29/12/2015,Leicester,Man City,D,-1.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0
